"","MG","mGPC","OPC.Oligo","GluN5","GluN4","Late.RG","GluN3","Peric.","SP","nIPC","CGE.IN","Cyc..Prog.","tRG","MGE.IN","GluN2","Early.RG","GluN7","EC","GluN1","GluN6","GluN8","EC.Early.RG.14","Peric..Early.RG.13","MG.Early.RG.12","Late.RG.Early.RG.11","Late.RG.tRG.1","Cyc..Prog..Early.RG.10","GluN8.Early.RG.9","GluN8.GluN1.8","OPC.Oligo.Early.RG.3","mGPC.Early.RG.2","SP.GluN1.7","nIPC.Early.RG.1","CGE.IN.GluN1.6","CGE.IN.MGE.IN.1","GluN7.GluN1.5","GluN6.GluN1.4","GluN2.GluN1.3","GluN5.GluN1.2","GluN5.GluN4.1","GluN3.GluN1.1"
"HIF1A",-1.45954981676804,-1.61576803301443,-1.04795248844558,-1.19266113543959,-0.924187043262715,-1.68757785378019,0.369835785448845,-1.51269054320351,0.18024443658176,-1.90833235355646,3.01178999727984,-2.32336550602482,-1.74425146542856,2.63775477665236,-0.146267825895015,-1.72730834236482,-0.15185963260367,-1.50412579918268,-1.13026970814489,-0.0355531893950884,-0.259187690721759,-1.50809628705709,-1.52207895952984,-1.57017833097613,-1.92084187952124,-1.72691953910739,-2.34453520582659,-2.05344016420666,-0.230734198982933,-1.27848733124694,-1.66350720669802,0.273789203098906,-1.85283506485854,2.47495839795504,2.97326358026796,0.0360346776405894,-0.0448948119295321,-0.168662799343349,-0.779494759799899,-1.17433558885024,-0.679609156648161
"MYCN",0.544418474600281,-0.299500027558928,1.19762057749902,0.667675066922223,2.2455481438744,-0.648185108180689,2.66343451641603,-0.237960912650569,1.71032758529883,-1.5225229446227,0.796115197339063,-1.67493734762546,-0.717012401849867,0.74759257109465,2.1467703575925,-0.793371510160664,2.18692989816977,-0.106001310526525,0.438728125611406,2.03221584337716,2.03062694640966,-0.117618236144738,-0.162554962324405,0.181490759351501,-0.784048317810219,-0.687742624731154,-1.47667636941612,1.11344695347481,2.03924395480725,0.894182841454724,-0.365159585197068,1.85646731265972,-1.12640053017335,2.00232270690858,0.839737436332366,2.26249389913508,2.11394764834758,2.19884810242532,1.979585137035,1.29091208843703,1.46230894285823
"RARA::RXRG",2.74053927788932,2.85392277175352,3.17521360358268,-0.118831393335575,-0.190605658162732,2.82630849411804,-1.81655870743251,2.92906296805832,-1.69473939732877,2.36347310705161,0.094883750828204,2.0234143005158,2.78583561119638,0.310351264633358,-2.11371336893931,2.7610672890163,-1.90530624936584,2.92551662543807,0.0558915172351787,-1.51449103541603,-1.82254660593374,2.92475971175775,2.9194985428104,2.79753954714058,2.63641623474485,2.80002323069529,2.08534018764694,1.49726543088928,-1.72035212093577,3.09733880464789,2.87989129494542,-1.69919356046664,2.66732309951237,-0.844284638304532,0.17473091969028,-1.91643520550532,-1.69379938397756,-2.02795368379237,-1.10275816401139,-0.2204739407806,-0.776539295786827
"IRF3",-1.02022620326306,-0.693208689494785,-1.75226541358372,-3.23080765337367,-1.09452414131349,-0.286962503120601,-2.2234632219347,-0.668893190149085,4.58667849578303,-1.71562163842904,-2.48754633744,-0.795787998817122,-0.417378556176925,-3.25554975698667,3.19112093108116,-0.34036092342625,4.05873027178876,-0.676722639292676,-4.20349607750713,3.06457800802043,4.52682481196777,-0.68150903472135,-0.699481810422234,-0.887325366170521,-0.537399856874359,-0.360018449730019,-0.602534336798991,1.98501072633947,4.55756871803034,-1.41510373406173,-0.894896444643498,4.42485466626651,-1.05354861377879,0.148894181056249,-2.84841511133819,3.84002286155036,3.20527227247665,2.92645143498584,-1.56363653975701,-2.59078846588572,-3.76420856087038
"KLF11",2.403051169518,0.277362161110534,1.06153865725431,-0.853850519292982,-0.588783312194178,0.0268694290413521,0.0012015100048974,0.963981050791444,-0.416426808360394,-1.05092818004834,4.65080194689201,-1.34209427891756,0.0365161582490425,5.22776632372025,-1.09754479168859,-0.192739201474496,-0.371701286729534,0.957038490444822,-0.275314639825695,-1.51414860620462,-0.985722387937589,0.978633614790674,1.06133846632549,1.72830865560487,-0.0683327215648878,0.0264659843498366,-1.23864381281978,-0.848095485714085,-0.868694433525704,0.787227323629499,0.122203606869234,-0.216296520468652,-0.58903527799889,3.79135320262271,5.1688671686854,-0.276214422578726,-1.29783136804273,-1.14543501881575,-0.910045720660159,-0.834740625005715,-0.247654776177438
"KLF15",3.69622227448752,0.977267896592709,2.13280518108751,-0.188016811447199,0.479836699775485,0.614973647944427,1.13982653843584,1.98748737176957,0.606334609225012,-0.891092427424907,4.03991622232636,-1.11508797888533,0.631797087267688,5.31909428075673,-0.0074310463898199,0.333114887461886,1.04076661988451,2.06757660914153,0.265933761013622,-0.621362929999718,0.153592377235125,2.07869375975373,2.12006100979259,2.89080294919087,0.58265362046348,0.621497815367739,-0.875119295507288,0.631455732876239,0.318236219764957,1.82102268957961,0.803576703393242,0.918257503243608,-0.194077940994007,4.61686506871168,4.8555490486897,1.16879767741292,-0.27940434893635,-0.0366250215963787,0.306646059219481,0.0637759513866962,0.6616462371983
"KLF17",3.2415566741282,2.53290872907974,4.3140696727644,-0.262297022381816,-0.204611304479008,1.95926192427801,-0.471419742999912,2.79843250034644,0.255234619165327,1.06601644109587,3.15693862205088,0.37821414791452,1.93548560037414,3.42267648241833,-1.60717060552642,1.83601070248345,-0.701816348303991,2.84582042370402,0.25776499109334,-1.83654522419539,-1.14235647166627,2.8440220755491,2.83382906803897,2.95878809774991,1.75559223396342,1.93986033267168,0.585640737410908,1.55963839516663,-0.804402056422179,3.93104657245158,2.54219199322947,0.29943863266566,1.6200770258487,2.63018640543167,3.37675406353362,-0.640467602804832,-1.65790106551266,-1.59556885573542,-0.73656626037464,-0.294690918156447,-0.0706534698345477
"KLF2",2.88404851306473,0.705128903078885,1.16497250878683,-0.362177337819782,0.69698491217206,0.581298016554691,1.17328715350751,1.51259498575384,0.149799812860358,-0.673183345793235,4.33030785196012,-0.960609084149405,0.665606203862408,4.65671097172048,0.0424059246254551,0.326900808928513,0.685605407226231,1.5503009357136,0.019488537211359,-0.424622953740949,-0.0717069482692698,1.56335209124985,1.61292796689351,2.23286902956515,0.455080998848289,0.614305968038429,-0.803041693767902,0.0847225605987435,0.0318505210202362,0.993639807684366,0.523170137557082,0.470859979203247,-0.150065302020026,3.68341406703385,4.6213441302165,0.842182179490097,-0.18313168637808,0.0154888678954691,0.242354627709662,0.00472347749304744,0.502110854993556
"MAZ",4.0824357371308,2.3490695023274,3.46468594519427,2.22852769969417,0.508172918752332,1.77469693860627,0.668865036402304,3.00102421992565,-2.79977500115931,1.47981103538273,4.75808276697304,0.392757539529844,1.83170307444433,5.76030694168266,-3.452040570097,1.60677406498357,-2.8235219828972,2.86638839998646,4.00315917742431,-3.95117885423523,-3.53259079867233,2.90480243472496,3.05160831861646,3.52784287901826,1.7285785227306,1.8006889914739,0.44582260730161,-0.963275619485558,-3.37677467716472,3.12608055049118,2.33281901611556,-2.60751924752276,1.6790937112187,1.87213899919618,5.38808161013458,-2.73963927332778,-3.72932794281652,-3.33878624886456,0.290124333808518,1.6251812567357,2.87798570304832
"NHLH2",-1.53627672377251,-1.52949265793695,2.49567438973213,2.43490893315795,-3.47847815106076,-2.85414825267814,-0.453025080032336,-1.8146445925708,-3.39113618590502,-0.453603810122052,4.21562184091729,-2.07667830235368,-2.745499467893,6.5140572714639,-5.86836909416544,-2.71258985091132,-4.58934166424027,-1.88997015625436,4.72131344044973,-5.76463221787539,-5.03434297471349,-1.87755777729991,-1.82811189920891,-1.78488372503245,-2.52972329597343,-2.78959176342254,-2.30568264239131,-4.17137032366535,-4.82986009186335,1.3469353628113,-1.20411511132911,-3.3265643630776,-1.52293015784335,1.46853654791475,5.42285228098276,-4.49776366033696,-5.66782762107826,-5.7028943077481,-0.923816082978495,0.367046287284255,3.07700930114279
"NR1D1",4.06128264226162,4.06157817573017,4.17227882165573,0.685050520536308,-0.00337631682986673,3.88080985583804,-2.0814287612574,4.07177444310425,-3.27259309147018,3.41158098378917,-0.720576965874115,3.12373779866663,3.87770127857244,-1.6461643960687,-3.92859195599751,3.8356873207575,-3.93944215093799,4.02762046530677,1.37601495372779,-3.59391615308855,-3.67280179710228,4.03792079916324,4.0730102811458,4.07299995212006,3.79678384487379,3.87889866678322,3.16871981236402,1.13538063444159,-3.59134299079079,4.16863410307119,4.126889251491,-3.48506549898409,3.84351850787325,-3.31866232175199,-1.29869811591343,-4.0934652073322,-3.75404831646777,-3.80441868431646,-1.1661758350554,0.380894343731409,0.0426427032844004
"PLAGL2",8.64881570706949,7.80343822346337,7.67715108078027,2.72221278231128,4.307441523126,7.30792754197849,0.177250510038968,8.11112486055444,-2.20445799862151,6.51190085694787,1.00419983713438,6.02401873527598,7.39000565837093,1.44659951815377,-3.54902532470551,7.20419210946784,-2.79191013875677,8.11587032236529,4.02951999334863,-3.82687982735548,-3.24462038280369,8.12712266940593,8.1628328750869,8.39977489046512,7.32235238555156,7.35227190354752,6.21775210069011,4.49394597086359,-2.87972142822109,7.75028962194452,7.76435336730742,-2.29866659336856,7.18239684540162,-0.872529684279677,1.20485414449202,-2.96892520435947,-3.69502021840457,-3.35383732366529,1.23914247962089,3.30189954483125,2.90237414714588
"RARB",-0.223925720349455,-0.0978298653308565,-0.856231759150346,1.56234045141024,1.73030714502057,0.223839711298664,1.45947097472891,0.0723721228302084,-1.78343060540482,-0.127844756779751,-1.35233712722871,-0.227844994364441,0.143622593191092,-1.69369039568458,-0.344301071575814,0.15776774341805,-1.49742704299896,-0.0440662463698418,1.30960471345238,0.0294069747574461,-1.22318401617117,-0.0295212892892439,0.0266675836309767,-0.136339574603027,-0.0175803976469305,0.174529783973822,-0.29258110958699,-1.68360826728657,-1.3765131531187,-0.779622671363478,-0.163005144265796,-1.81396667140569,-0.00626005604647481,-2.29508984464783,-1.61365453177821,-1.37446727225564,-0.214282346743743,-0.22777264276463,1.14007288396606,1.69271580590506,1.55380505771175
"RXRB",2.08612307716566,1.3086460478618,0.757268194052559,-1.0948109034512,-0.187928232401411,1.5823571547201,-0.790813453481462,1.69043501035242,-0.701267446652875,-0.198067139302172,-1.37930675329588,0.0615065110060912,1.44122601986553,-1.45714583218865,-0.287471497051591,1.37720912096248,-0.638683623789023,1.71926771631766,-1.41522469769578,0.329961771889074,-0.274291266830584,1.72042671193174,1.72317224953544,1.88353268852998,1.19525270552125,1.4987037402488,0.176304088970704,0.237584770747368,-0.349180456064631,0.824387686653993,1.1028164818878,-0.76913426245919,0.650729089303476,-1.83017723211886,-1.48150958947856,-0.631556784293579,0.108710688130358,-0.271315902738644,-0.92053527235359,-0.83252489233913,-1.24933743297384
"RXRG",1.70399809337607,1.57626389852831,1.00722178409672,0.100462763494344,0.39367178345196,1.80288533439707,-0.379598708444279,1.76354359420008,-0.724627952140196,0.651261968522358,-1.99993152919777,0.827815328535462,1.69658819954964,-1.8026215377887,-0.122139384479141,1.68350640900834,-0.635519175259899,1.69911793632915,-0.109019028438877,0.435753928340842,-0.227954048759765,1.7096749999546,1.74868027920403,1.70417471958955,1.51884374095012,1.74064465066652,0.911939481901465,0.803481209829662,-0.297313644963482,1.13260882572122,1.45875626709011,-0.807497752522953,1.21534562394127,-2.08763983768115,-1.97045848233999,-0.622138282424973,0.220833930302804,-0.0562840653634972,-0.0480645353653937,0.185522918348201,-0.219483432004823
"SP9",3.27337992327538,1.1965950603072,1.86558908779222,-0.507670308619807,-0.940052256923517,0.824366857541585,-0.376789269826704,1.80939319577122,-0.970163223673837,0.0241451864589322,5.78273797956393,-0.310244139010281,0.921897039874251,5.91762809301684,-2.2149206837176,0.639877287551505,-1.24853832609123,1.86342363883251,0.370598170518232,-2.63836317773109,-1.91186360477894,1.87759933749628,1.93040807688468,2.63784517088844,0.858957858501563,0.87212275235778,-0.2432308204606,-0.761003674024141,-1.72714483787724,1.6100851734684,1.06402851255132,-0.781794001307808,0.397989249609584,3.80737760635802,6.07029786706049,-1.16977005984113,-2.39867987823659,-2.25510786734459,-1.29763155183684,-0.738994615518199,0.0300997468698137
"TFAP2E",5.02930258600781,3.726271732791,3.70243042012993,2.32768350104092,1.99549418599414,3.65168031719061,0.200535822749011,4.2495558313416,-1.37088352380912,3.90215211476501,0.542157774018447,3.16454758175418,3.83259528512779,1.12608501333753,-1.48261233535821,3.61755904064273,-1.2896503274659,4.42528775042166,3.28108873505295,-1.70218516443725,-1.53272388914442,4.40919606904769,4.3453410807481,4.72960728980018,3.84340672102395,3.74735808729934,3.27787931152931,2.3784630181015,-1.40835675893309,3.76391125611655,3.82281674741838,-1.36145046690994,3.87296572648551,-0.351210130485423,0.829183256415023,-1.35954700827011,-1.62113655512635,-1.35752348865422,1.0969385929689,2.25696398919901,2.19466097475088
"ZBTB6",4.12160903398424,3.50357496833042,3.84966536596743,3.20755265664853,3.56276771405465,3.35429508428529,1.93317047091297,3.89633808194713,1.91508244208245,2.86236070318584,-1.94297368230834,2.04087900340543,3.4189259168647,-2.12510542276807,0.280331798613331,3.2424647628118,0.990912817881443,3.94111147948193,3.97832883709862,0.191451591904004,1.04458623831497,3.93741354112178,3.91954322743416,3.97142067774797,3.23959758653603,3.38104997392143,2.31523052900893,3.55423685286198,1.2938181066956,3.896066746915,3.55612730473089,1.69345223944705,3.2284642596411,-0.685173430197383,-2.0723127926871,0.787741242261994,0.32799518789548,0.495889474711822,3.20759771238847,3.58939652446902,3.65717361063019
"ZNF460",5.60939287166021,3.76698067795129,5.34894840082495,2.17978324740578,3.11859058070709,3.25455980709787,2.10654774480045,4.35293662135089,-0.0514800965361795,1.02012014704139,2.39437746284535,0.393600362290642,3.15430274776332,3.44756934815139,-1.28858383511577,2.9086294565542,-0.574606793729442,4.307455083062,3.34346229064758,-1.40516675120963,-0.915784544040796,4.33458165423465,4.43665812247948,4.98834431765936,2.86268854917528,3.19068188718128,0.75032663740277,2.42472047783251,-0.655828740150853,5.00600331784992,3.59973770900258,0.0215607746474098,2.18333003198953,2.10853276781369,2.99442438010837,-0.511587337601955,-1.245983075927,-1.08753103809549,1.96941305173657,2.60240715330433,3.16748183681573
"ZNF528",0.930349014187411,1.57408585201219,2.98742761114477,0.482278889730434,0.516003773366494,1.00825832060215,-0.163025111726214,1.46180842846034,1.11363315504347,0.169130289536236,-1.98022748980324,0.248431645274261,0.96444550390088,-1.75438099325559,-0.606812088774829,0.929043786694064,-0.438406855358819,1.42297207065024,0.660488783069221,-0.362150694328396,0.00710476726312512,1.42004002491128,1.40705823480906,1.04166457140291,0.839270859999713,0.980550244733612,0.391897427464489,1.46067356581261,0.22495230739476,2.69851450715104,1.53597591720048,0.81310854446206,0.666154873722643,-1.4298588293962,-1.90041772952038,-0.563323594507389,-0.425648586638892,-0.536978742702603,0.197525984399444,0.506971726218979,0.400130129513817
"ZNF682",5.61944995605543,4.65559923952478,4.29163012585527,3.08852774841727,2.49257973276558,4.6584963202374,1.11249572274889,4.93514665625089,-2.73505486735936,4.24050332038524,2.2623525609895,3.5268481098015,4.631348923705,0.903710146374576,-3.01000190748876,4.57269744260981,-3.00464072278101,4.8543767121013,4.04889761324916,-2.88067562628047,-3.19935952119733,4.88270446747267,4.98685400095824,5.37051567368334,4.56477283353748,4.64574482742892,3.61895019904629,1.54450770908525,-3.04290843590267,4.36962674431992,4.69870593441169,-2.71723172866081,4.61668993265802,-0.777238140104117,1.56388225993495,-2.95452215003446,-2.91976522515035,-2.78469097704255,1.42891915949008,3.01107118308326,3.23034979406474
"Ebf2",3.96125328571219,3.57643055205226,4.49723727188972,1.56376922238582,1.35112595986258,3.07499434116069,0.0290338900577371,3.82580103015136,-1.30372844406789,2.47312942845468,0.930148696996431,1.73964955471616,3.04679057463323,0.246508728120276,-1.54905180014245,2.97150793454403,-1.45001554918445,3.74386661756344,1.99282239065026,-1.65493405149415,-1.59274591628428,3.75943659027194,3.81692518057696,3.80266232815351,2.88768716360649,3.05475292760787,1.89317619806976,1.71888562773209,-1.46658541367575,4.28941308666868,3.56058402519662,-1.31789817925302,2.89296637114467,-0.662960434746524,0.576678912072534,-1.48281396762491,-1.62320666389206,-1.47809646397982,0.623192067815281,1.57175182311376,1.50207020473652
"Ptf1a",-9.75586067648437,-9.3171142605727,-4.48897429174603,3.59979822736656,-4.75432943907015,-10.8790821083915,2.7743966655779,-9.94048291240507,-0.207856480732781,-4.99535018610898,4.5854923235475,-7.37083429136748,-10.4763876185047,10.0589594161982,-1.55582432233249,-10.429591219708,-0.305800383411336,-10.2339591658586,5.39331173331255,-1.9064987495101,-1.08500099870401,-10.1907274993771,-10.0153232989423,-9.97441509350096,-9.96014174357015,-10.654405280032,-7.88627192228734,-8.35906044685146,-1.13479208989795,-5.71984190920482,-8.70661069364975,0.135403709179617,-8.00347361370751,5.41564754867159,7.54855920330889,-0.0567154939977738,-1.58910449065399,-1.37308961493012,1.81948547709153,0.803178983604747,4.89493891838023
"Stat2",-0.0971003003081176,0.402317114459383,0.245333531404851,-6.62162206585337,-2.43982633415024,0.738399396732144,-3.66992834889888,0.587343161043387,6.90657724000146,-1.7714132797295,-2.90769869894298,-0.409732341279737,0.57234198823704,-2.85447723859809,5.20201475709739,0.600420882255763,6.34214778489419,0.663806129323011,-7.85763061518132,4.86106443534502,6.77418368614043,0.639025040926972,0.543905748309328,0.1259415207523,0.37531400767822,0.644206741571883,0.0033789364285859,5.31889640402828,6.91499966734728,0.52032780005623,0.183374222846728,6.77232696710478,-0.563577652225416,2.17168859193912,-2.82286932902133,6.04743272594303,5.08267263178904,4.75411159778727,-3.32721330657895,-5.47996534734735,-6.9220696984817
"ASCL1",-3.91771925971942,-2.9554395499176,2.32698990736967,3.63543352759122,-6.91840632618869,-5.1823029195859,0.229346748640443,-3.87309303246394,-8.77838113735687,-0.881451498567391,9.97061130246105,-2.90874034943438,-4.88993324975326,14.995191161351,-10.5316923070344,-4.79863974240336,-9.97517268927822,-4.04673815954127,8.05101277746275,-10.993036636549,-11.2056315400438,-4.02383708340572,-3.93301983527422,-4.05359522409975,-4.4672697251764,-5.01534511079604,-3.40547192520481,-7.81566165984393,-11.055973226435,0.828927824458165,-2.47568948639353,-8.51986869086232,-2.89229906001299,3.82398378087208,12.6623461762374,-9.59007907967615,-10.8240512352515,-10.2292504050244,-2.02464670083879,-0.160978972078347,4.98032782526226
